keyword,platform,date,url,title,label
anies baswedan,detikcom,12/28/2023 9:34,https://www.detik.com/sumut/berita/d-7112143/kejari-tangkap-jubir-timnas-amin-kasus-pajak-dan-tppu,Kejari Tangkap Jubir Timnas AMIN Kasus Pajak dan TPPU,-1
anies baswedan,detikcom,12/28/2023 7:30,https://finance.detik.com/berita-ekonomi-bisnis/d-7111994/pajak-100-orang-terkaya-ri-mau-dipelototi-anies-ini-daftar-namanya,"Pajak 100 Orang Terkaya RI Mau 'Dipelototi' Anies, Ini Daftar Namanya",0
anies baswedan,detikcom,12/27/2023 22:20,https://www.detik.com/sumut/berita/d-7111830/viral-wajah-anies-dipukul-pria-bertopi-timnas-amin-bilang-begini,"Viral Wajah Anies Dipukul Pria Bertopi, Timnas AMIN Bilang Begini",0
anies baswedan,detikcom,12/27/2023 21:02,https://www.detik.com/bali/hukum-dan-kriminal/d-7111794/jubir-timnas-amin-ditangkap-ini-kasusnya,Jubir Timnas AMIN Ditangkap! Ini Kasusnya,-1
anies baswedan,detikcom,12/27/2023 18:32,https://news.detik.com/pemilu/d-7111511/timnas-amin-klaim-safari-natal-demi-kurangi-politik-identitas,Timnas AMIN Klaim Safari Natal demi Kurangi Politik Identitas,1
anies baswedan,detikcom,12/27/2023 17:47,https://news.detik.com/pemilu/d-7111421/cak-imin-nilai-investor-sulit-masuk-ke-indonesia-karena-masih-banyak-koruptor,Cak Imin Nilai Investor Sulit Masuk ke Indonesia Karena Masih Banyak Koruptor,0
anies baswedan,detikcom,12/27/2023 17:21,https://news.detik.com/detiktv/d-7111339/anies-yakin-menang-di-jatim-meski-khofifah-dukung-prabowo,Anies Yakin Menang di Jatim Meski Khofifah Dukung Prabowo,1
anies baswedan,detikcom,12/27/2023 17:18,https://news.detik.com/detiktv/d-7111324/anies-ungkap-pesan-jk-agar-kader-hmi-tak-mentok-di-posisi-wapres,Anies Ungkap Pesan JK Agar Kader HMI Tak Mentok di Posisi Wapres,0
anies baswedan,detikcom,12/27/2023 17:15,https://www.detik.com/sumut/berita/d-7111221/jangkauan-nasdem-dan-pkb-luas-anies-optimis-menang-di-jatim,"Jangkauan NasDem dan PKB Luas, Anies Optimis Menang di Jatim",1
anies baswedan,detikcom,12/27/2023 15:38,https://finance.detik.com/berita-ekonomi-bisnis/d-7111109/anies-mau-pelototi-pajak-100-orang-terkaya-ri-ini-daftar-namanya,"Anies Mau 'Pelototi' Pajak 100 Orang Terkaya RI, Ini Daftar Namanya",0
anies baswedan,detikcom,12/27/2023 15:34,https://news.detik.com/detiktv/d-7111104/momen-cak-imin-singgung-tetangga-sebelah-nyesal-tak-ikut-perubahan,Momen Cak Imin Singgung 'Tetangga Sebelah' Nyesal Tak Ikut Perubahan,0
anies baswedan,detikcom,12/27/2023 15:26,https://news.detik.com/pemilu/d-7111088/anies-kita-temukan-banyak-kekhawatiran-akankah-pemilu-jujur-adil,"Anies: Kita Temukan Banyak Kekhawatiran, Akankah Pemilu Jujur-Adil?",0
anies baswedan,detikcom,12/27/2023 14:54,https://news.detik.com/pemilu/d-7110993/anies-yakin-jaringan-pkb-nasdem-jangkau-suara-di-jatim,Anies Yakin Jaringan PKB-NasDem Jangkau Suara di Jatim,1
anies baswedan,detikcom,12/27/2023 14:43,https://www.detik.com/bali/berita/d-7110953/anies-baswedan-batal-kampanye-di-bali-31-desember,Anies Baswedan Batal Kampanye di Bali 31 Desember,0
anies baswedan,detikcom,12/27/2023 14:40,https://www.detik.com/sumut/berita/d-7110572/anies-ngaku-100-orang-terkaya-indonesia-tak-berani-bertemu-dirinya,Anies Ngaku 100 Orang Terkaya Indonesia Tak Berani Bertemu Dirinya,0
anies baswedan,detikcom,12/27/2023 14:30,https://news.detik.com/detiktv/d-7110909/anies-akankah-pemilu-2024-diselenggarakan-dengan-jujur-dan-adil,Anies: Akankah Pemilu 2024 Diselenggarakan dengan Jujur dan Adil?,0
anies baswedan,detikcom,12/27/2023 13:45,https://news.detik.com/pemilu/d-7110812/anies-ungkap-pesan-jk-di-depan-kader-hmi-jangan-berhenti-di-posisi-wakil,Anies Ungkap Pesan JK di Depan Kader HMI: Jangan Berhenti di Posisi Wakil,0
anies baswedan,detikcom,12/27/2023 13:32,https://finance.detik.com/berita-ekonomi-bisnis/d-7110784/anies-mau-kejar-pajak-100-orang-terkaya-ri-seperti-berburu-di-kebun-binatang,"Anies Mau Kejar Pajak 100 Orang Terkaya RI, Seperti 'Berburu di Kebun Binatang'?",0
anies baswedan,detikcom,12/27/2023 12:39,https://news.detik.com/pemilu/d-7110669/keluarga-besar-hmi-deklarasi-dukung-anies-cak-imin,Keluarga Besar HMI Deklarasi Dukung Anies-Cak Imin,1
anies baswedan,detikcom,12/27/2023 11:40,https://news.detik.com/pemilu/d-7110570/timnas-amin-heran-sandiaga-minta-anies-tak-buka-lembaran-lama,Timnas AMIN Heran Sandiaga Minta Anies Tak Buka Lembaran Lama,0
anies baswedan,detikcom,12/27/2023 8:05,https://news.detik.com/pemilu/d-7110195/saat-anies-dan-sandi-bicara-lembaran-lama,Saat Anies dan Sandi Bicara Lembaran Lama,0
anies baswedan,detikcom,12/27/2023 7:54,https://news.detik.com/pemilu/d-7110191/anies-di-posisi-buncit-survei-indikator-timnas-amin-di-lapangan-beda,"Anies di Posisi Buncit Survei Indikator, Timnas AMIN: Di Lapangan Beda",-1
anies baswedan,detikcom,12/27/2023 7:00,https://finance.detik.com/berita-ekonomi-bisnis/d-7110051/jawaban-anies-saat-ditanya-beranikah-pelototi-pajak-100-orang-terkaya-ri,Jawaban Anies Saat Ditanya Beranikah 'Pelototi' Pajak 100 Orang Terkaya RI,0
anies baswedan,detikcom,12/27/2023 5:30,https://www.detik.com/sumut/berita/d-7110036/ini-hasil-survei-indikator-politik-terkait-debat-pilpres-2024,Ini Hasil Survei Indikator Politik Terkait Debat Pilpres 2024,0
anies baswedan,detikcom,12/26/2023 23:00,https://www.detik.com/bali/berita/d-7109973/survei-indikator-politik-anies-dan-gibran-unggul-di-debat-perdana,Survei Indikator Politik: Anies dan Gibran Unggul di Debat Perdana,1
anies baswedan,detikcom,12/26/2023 18:26,https://news.detik.com/detiktv/d-7109758/survei-indikator-politik-sebut-anies-dan-gibran-unggul-di-debat-perdana,Survei Indikator Politik Sebut Anies dan Gibran Unggul di Debat Perdana,1
anies baswedan,detikcom,12/26/2023 17:00,https://finance.detik.com/berita-ekonomi-bisnis/d-7109567/anies-mau-pelototi-pajak-100-orang-terkaya-di-ri-emang-berani,"Anies Mau 'Pelototi' Pajak 100 Orang Terkaya di RI, Emang Berani?",0
anies baswedan,detikcom,12/26/2023 15:34,https://news.detik.com/pemilu/d-7109475/survei-debat-pilpres-2024-indikator-anies-unggul-capres-gibran-cawapres,"Survei Debat Pilpres 2024 Indikator: Anies Unggul Capres, Gibran Cawapres",1
anies baswedan,detikcom,12/26/2023 15:10,https://www.detik.com/bali/berita/d-7109446/anies-curhat-ditinggal-saat-jadi-gubernur-sandiaga-ingatkan-potensi-perpecahan,"Anies Curhat Ditinggal saat Jadi Gubernur, Sandiaga Ingatkan Potensi Perpecahan",0
anies baswedan,detikcom,12/26/2023 13:58,https://news.detik.com/pemilu/d-7109315/sandiaga-minta-anies-tak-buka-lembaran-lama-bisa-timbul-perpecahan,Sandiaga Minta Anies Tak Buka Lembaran Lama: Bisa Timbul Perpecahan,-1
anies baswedan,detikcom,12/26/2023 7:22,https://news.detik.com/pemilu/d-7108831/gus-yahya-bercanda-cak-imin-tak-menang-anies-beri-jawaban,"Gus Yahya Bercanda Cak Imin Tak Menang, Anies Beri Jawaban",-1
anies baswedan,detikcom,12/26/2023 6:30,https://www.detik.com/jateng/detikjateng/d-7108710/safari-anies-ke-rembang-hingga-dapat-10-rekomendasi-dari-para-kiai-pantura,Safari Anies ke Rembang hingga Dapat 10 Rekomendasi dari Para Kiai Pantura,1
anies baswedan,detikcom,12/25/2023 20:07,https://www.detik.com/jogja/berita/d-7108573/anies-sowan-ke-ponpes-al-falahiyyah-sleman-dibekali-doa-bu-nyai,Anies Sowan ke Ponpes Al Falahiyyah Sleman: Dibekali Doa Bu Nyai,1
anies baswedan,detikcom,12/25/2023 19:19,https://news.detik.com/pemilu/d-7108510/gerakan-biru-kuning-jateng-deklarasi-dukung-amin-di-pilpres-2024,Gerakan Biru Kuning Jateng Deklarasi Dukung AMIN di Pilpres 2024,1
anies baswedan,detikcom,12/25/2023 19:00,https://www.detik.com/bali/berita/d-7108468/gus-yahya-kelakar-sebut-cak-imin-tak-menang-begini-respons-anies,"Gus Yahya Kelakar Sebut Cak Imin Tak Menang, Begini Respons Anies",-1
anies baswedan,detikcom,12/25/2023 18:30,https://www.detik.com/sumut/berita/d-7108409/gus-yahya-bercanda-sebut-cak-imin-tak-menang-begini-respons-anies,"Gus Yahya Bercanda Sebut Cak Imin Tak Menang, Begini Respons Anies",-1
anies baswedan,detikcom,12/25/2023 17:49,https://www.detik.com/jateng/berita/d-7108424/10-rekomendasi-buat-amin-dari-pengasuh-ponpes-dan-kiai-di-pantura,10 Rekomendasi buat AMIN dari Pengasuh Ponpes dan Kiai di Pantura,1
anies baswedan,detikcom,12/25/2023 15:02,https://news.detik.com/pemilu/d-7108132/gus-yahya-bercanda-cak-imin-tak-menang-ini-kata-anies,"Gus Yahya Bercanda Cak Imin Tak Menang, Ini Kata Anies",-1
anies baswedan,detikcom,12/25/2023 12:59,https://news.detik.com/pemilu/d-7107960/jubir-amin-soal-singkatan-di-debat-debat-bukan-asal-menang-kalah,Jubir AMIN soal Singkatan di Debat: Debat Bukan Asal Menang-Kalah,-1
anies baswedan,detikcom,12/25/2023 12:03,https://news.detik.com/pemilu/d-7107888/cak-imin-janji-tambah-anggaran-riset-bakal-slepet-brin,"Cak Imin Janji Tambah Anggaran Riset, Bakal 'Slepet' BRIN",1
anies baswedan,detikcom,12/25/2023 1:28,https://news.detik.com/pemilu/d-7107454/amin-ingin-rebut-suara-di-jateng-ganjar-fakta-nanti-akan-dia-lihat,"AMIN Ingin Rebut Suara di Jateng, Ganjar: Fakta Nanti Akan Dia Lihat",1
anies baswedan,detikcom,12/24/2023 19:37,https://news.detik.com/pemilu/d-7107160/didukung-alumni-ponpes-lirboyo-cak-imin-bicara-adu-domba-pkb-pks-berakhir,"Didukung Alumni Ponpes Lirboyo, Cak Imin Bicara Adu Domba PKB-PKS Berakhir",1
anies baswedan,detikcom,12/24/2023 19:19,https://www.detik.com/jateng/berita/d-7107149/ditanya-mahasiswa-soal-angin-anies-tunjukkan-potret-satelit-polusi-di-jakarta,"Ditanya Mahasiswa soal Angin, Anies Tunjukkan Potret Satelit Polusi di Jakarta",1
anies baswedan,detikcom,12/24/2023 15:18,https://news.detik.com/pemilu/d-7106810/anies-heran-diadukan-ke-polisi-soal-amin-kok-baru-sekarang,Anies Heran Diadukan ke Polisi soal 'AMIN': Kok Baru Sekarang?,-1
anies baswedan,detikcom,12/24/2023 15:11,https://www.detik.com/jogja/berita/d-7106784/blak-blakan-anies-ditinggal-sandiaga-di-tengah-tugas-sebagai-gubernur-dki,Blak-blakan Anies Ditinggal Sandiaga di Tengah Tugas sebagai Gubernur DKI,0
anies baswedan,detikcom,12/24/2023 14:38,https://news.detik.com/pemilu/d-7106728/lpkmm-deklarasi-dukung-amin-timnas-bola-salju-perubahan-tak-bisa-dibendung,"LPKMM Deklarasi Dukung AMIN, Timnas: Bola Salju Perubahan Tak Bisa Dibendung",1
anies baswedan,detikcom,12/24/2023 14:06,https://news.detik.com/pemilu/d-7106695/sowan-ke-alumni-ponpes-lirboyo-di-semarang-amin-dapat-deklarasi-dukungan,"Sowan ke Alumni Ponpes Lirboyo di Semarang, AMIN Dapat Deklarasi Dukungan",1
anies baswedan,detikcom,12/24/2023 13:52,https://news.detik.com/pemilu/d-7106678/kapten-timnas-yakin-jk-akan-turun-gunung-menangkan-anies-muhaimin,Kapten Timnas Yakin JK Akan Turun Gunung Menangkan Anies-Muhaimin,1
anies baswedan,detikcom,12/24/2023 12:53,https://news.detik.com/pemilu/d-7106594/timnas-amin-berikutnya-anies-yang-debat-mudah-mudahan-berlangsung-baik,"Timnas AMIN: Berikutnya Anies yang Debat, Mudah-mudahan Berlangsung Baik",1
anies baswedan,detikcom,12/24/2023 12:45,https://www.detik.com/jateng/berita/d-7106585/anies-baswedan-contract-farming-dengan-petani-pekalongan-ini-alasannya,"Anies Baswedan 'Contract Farming' dengan Petani Pekalongan, Ini Alasannya",1
anies baswedan,detikcom,12/24/2023 8:10,https://news.detik.com/pemilu/d-7106265/nusron-jawab-anies-soal-sgie-koar-koar-umat-tak-peduli-ekonomi-syariah,"Nusron Jawab Anies soal SGIE: Koar-koar Umat, Tak Peduli Ekonomi Syariah",-1
anies baswedan,detikcom,12/23/2023 23:33,https://www.detik.com/jateng/berita/d-7106141/cak-imin-singgung-kakek-buyut-sebut-amin-keturunan-pejuang-kemerdekaan,"Cak Imin Singgung Kakek Buyut, Sebut AMIN Keturunan Pejuang Kemerdekaan",1
anies baswedan,detikcom,12/23/2023 16:36,https://news.detik.com/pemilu/d-7105602/cak-imin-puji-jakpreneur-anies-ketika-bertemu-pelaku-umkm-di-kudus,Cak Imin Puji Jakpreneur Anies Ketika Bertemu Pelaku UMKM di Kudus,1
anies baswedan,detikcom,12/23/2023 15:14,https://news.detik.com/pemilu/d-7105473/setuju-ganja-medis-ini-jawaban-anies-baswedan,Setuju Ganja Medis? Ini Jawaban Anies Baswedan,0
anies baswedan,detikcom,12/23/2023 10:30,https://www.detik.com/sumbagsel/berita/d-7105061/akronim-amin-anies-cak-imin-diadukan-ke-bareskrim,Akronim AMIN Anies-Cak Imin Diadukan ke Bareskrim,-1
anies baswedan,detikcom,12/23/2023 10:19,https://news.detik.com/pemilu/d-7105082/anies-jakarta-terjadi-perubahan-kita-siap-dorong-di-semua-tempat,"Anies: Jakarta Terjadi Perubahan, Kita Siap Dorong di Semua Tempat",1
anies baswedan,detikcom,12/23/2023 10:06,https://news.detik.com/detiktv/d-7105065/anies-ungkap-isi-pertemuan-dengan-jusuf-kalla-usai-debat-cawapres,Anies Ungkap Isi Pertemuan dengan Jusuf Kalla Usai Debat Cawapres,0
anies baswedan,detikcom,12/23/2023 9:33,https://news.detik.com/pemilu/d-7105040/anies-soal-peluang-jk-di-timnas-nggak-perlu-masuk-sudah-berdampak-luar-biasa,"Anies soal Peluang JK di Timnas: Nggak Perlu Masuk, Sudah Berdampak Luar Biasa",1
anies baswedan,detikcom,12/23/2023 8:37,https://news.detik.com/pemilu/d-7104980/jubir-tkn-soroti-visi-misi-parpol-pendukung-anies-pkb-menjawab,"Jubir TKN Soroti Visi-Misi Parpol Pendukung Anies, PKB Menjawab",0
anies baswedan,detikcom,12/23/2023 7:45,https://news.detik.com/pemilu/d-7104923/anies-ungkap-isi-pertemuan-dengan-jk-usai-debat-cawapres,Anies Ungkap Isi Pertemuan Dengan JK Usai Debat Cawapres,0
anies baswedan,detikcom,12/23/2023 1:17,https://news.detik.com/pemilu/d-7104839/anies-geleng-kepala-saat-gibran-jelaskan-soal-pajak-ke-mahfud-md,Anies Geleng Kepala Saat Gibran Jelaskan Soal Pajak ke Mahfud Md,0
anies baswedan,detikcom,12/22/2023 23:46,https://news.detik.com/pemilu/d-7104791/anies-soal-gibran-pakai-istilah-sgie-publik-bisa-menilai-apakah-ini-hafalan,Anies soal Gibran Pakai Istilah SGIE: Publik Bisa Menilai Apakah Ini Hafalan,0
anies baswedan,detikcom,12/22/2023 23:31,https://news.detik.com/pemilu/d-7104774/anies-cak-imin-sambangi-rumah-jk-usai-debat-cawapres,Anies-Cak Imin Sambangi Rumah JK Usai Debat Cawapres,0
anies baswedan,detikcom,12/22/2023 22:45,https://news.detik.com/pemilu/d-7104729/anies-baswedan-diadukan-ke-bareskrim-soal-akronim-amin-di-kampanye,Anies Baswedan Diadukan ke Bareskrim soal Akronim 'AMIN' di Kampanye,-1
anies baswedan,detikcom,12/22/2023 21:36,https://news.detik.com/pemilu/d-7104588/momen-anies-tersenyum-tepuk-tangan-saat-dengar-jawaban-cak-imin-ke-gibran,Momen Anies Tersenyum-Tepuk Tangan Saat Dengar Jawaban Cak Imin ke Gibran,1
anies baswedan,detikcom,12/22/2023 21:26,https://news.detik.com/pemilu/d-7104562/anies-saya-ditinggal-sandiaga-di-tengah-tugas-sebagai-gubernur-dki,Anies: Saya Ditinggal Sandiaga di Tengah Tugas sebagai Gubernur DKI,0
anies baswedan,detikcom,12/22/2023 21:26,https://news.detik.com/pemilu/d-7104561/kala-anies-mengangguk-saat-mahfud-sebut-gibran-jawab-tak-sesuai-pertanyaan,Kala Anies Mengangguk saat Mahfud Sebut Gibran Jawab Tak Sesuai Pertanyaan,0
anies baswedan,detikcom,12/22/2023 21:07,https://news.detik.com/pemilu/d-7104521/anies-cerita-sempat-beda-pendapat-dengan-cak-imin-itu-sebelum-berkongsi,Anies Cerita Sempat Beda Pendapat dengan Cak Imin: Itu Sebelum Berkongsi,0
anies baswedan,detikcom,12/22/2023 20:37,https://news.detik.com/pemilu/d-7104434/anies-saya-tak-setuju-pernikahan-lgbt-itu-harga-mati,"Anies: Saya Tak Setuju Pernikahan LGBT, Itu Harga Mati",1
anies baswedan,detikcom,12/22/2023 19:32,https://news.detik.com/detiktv/d-7104259/anies-kasih-pesan-ke-cak-imin-tunjukan-pose-sasageyo,"Anies Kasih Pesan ke Cak Imin, Tunjukan Pose 'Sasageyo'",0
anies baswedan,detikcom,12/22/2023 19:31,https://news.detik.com/detiktv/d-7104255/momen-ganjar-salami-anies-dan-prabowo-sebelum-debat-cawapres,Momen Ganjar Salami Anies dan Prabowo Sebelum Debat Cawapres,0
anies baswedan,detikcom,12/22/2023 19:06,https://news.detik.com/pemilu/d-7104189/anies-cak-imin-tiba-di-jcc-jelang-debat-kedua-pilpres-2024,Anies-Cak Imin Tiba di JCC Jelang Debat Kedua Pilpres 2024,0
anies baswedan,detikcom,12/22/2023 18:05,https://news.detik.com/detiktv/d-7104036/anies-sambangi-rumah-cak-imin-jelang-debat-cawapres,Anies Sambangi Rumah Cak Imin Jelang Debat Cawapres,0
anies baswedan,detikcom,12/22/2023 17:40,https://www.detik.com/sumbagsel/video/d-7103795/anies-cak-imin-simulasi-tanya-jawab-jelang-debat-cawapres-ini-momennya,"Anies-Cak Imin Simulasi Tanya Jawab Jelang Debat Cawapres, Ini Momennya",0
anies baswedan,detikcom,12/22/2023 17:35,https://news.detik.com/pemilu/d-7103944/ditemani-istri-anies-tiba-di-rumah-cak-imin-jelang-debat-cawapres,"Ditemani Istri, Anies Tiba di Rumah Cak Imin Jelang Debat Cawapres",0
anies baswedan,detikcom,12/22/2023 14:28,https://www.detik.com/bali/nusra/d-7103471/mabes-polri-atensi-pembatalan-acara-anies-yang-tak-dapat-izin-pj-gubernur-ntb,Mabes Polri Atensi Pembatalan Acara Anies yang Tak Dapat Izin Pj Gubernur NTB,0
anies baswedan,detikcom,12/22/2023 14:22,https://finance.detik.com/berita-ekonomi-bisnis/d-7103464/anies-cak-imin-punya-visi-misi-bikin-biaya-hidup-murah-turunkan-kemiskinan,Anies & Cak Imin Punya Visi Misi Bikin Biaya Hidup Murah-Turunkan Kemiskinan,1
anies baswedan,detikcom,12/22/2023 9:44,https://news.detik.com/detiktv/d-7102940/momen-kocak-anies-cak-imin-simulasi-tanya-jawab-jelang-debat-cawapres,Momen Kocak Anies-Cak Imin Simulasi Tanya Jawab jelang Debat Cawapres,1
anies baswedan,detikcom,12/22/2023 0:00,https://news.detik.com/pemilu/d-7102641/penjelasan-sudirman-said-usai-pp-muhammadiyah-kecam-klaim-ptma-saksi-amin,Penjelasan Sudirman Said Usai PP Muhammadiyah Kecam Klaim PTMA Saksi AMIN,0
anies baswedan,detikcom,12/21/2023 22:30,https://news.detik.com/pemilu/d-7102601/anies-ungkap-persiapan-cak-imin-jelang-debat-cawapres-besok,Anies Ungkap Persiapan Cak Imin Jelang Debat Cawapres Besok,0
anies baswedan,detikcom,12/21/2023 21:40,https://news.detik.com/detiktv/d-7102566/anies-cak-imin-sudah-punya-persiapan-sepanjang-perjalanan-karirnya,Anies: Cak Imin Sudah Punya Persiapan Sepanjang Perjalanan Karirnya,0
anies baswedan,detikcom,12/21/2023 21:30,https://www.detik.com/sumut/berita/d-7102031/janji-anies-akan-kaji-ulang-uu-cipta-kerja,Janji Anies Akan Kaji Ulang UU Cipta Kerja,0
anies baswedan,detikcom,12/21/2023 19:50,https://news.detik.com/detiktv/d-7102421/cak-imin-soal-debat-cawapres-mas-gibran-tantangan-buat-saya,Cak Imin soal Debat Cawapres: Mas Gibran Tantangan Buat Saya,-1
anies baswedan,detikcom,12/21/2023 19:37,https://news.detik.com/pemilu/d-7102408/anies-bicara-stabilitas-emosi-pemimpin-jenderal-soedirman-pernah-kasar,Anies Bicara Stabilitas Emosi Pemimpin: Jenderal Soedirman Pernah Kasar?,0
anies baswedan,detikcom,12/21/2023 17:58,https://news.detik.com/pemilu/d-7102181/heran-anies-dilaporkan-timnas-amin-yakin-bawaslu-tak-bakal-mengusut,"Heran Anies Dilaporkan, Timnas AMIN Yakin Bawaslu Tak Bakal Mengusut",0
anies baswedan,detikcom,12/21/2023 17:32,https://news.detik.com/pemilu/d-7102073/anies-belum-ada-rencana-ke-ikn-kita-kampanye-ke-tempat-yang-ada-orangnya,Anies Belum Ada Rencana ke IKN:Kita Kampanye ke Tempat yang Ada Orangnya,0
anies baswedan,detikcom,12/21/2023 17:29,https://news.detik.com/pemilu/d-7102063/respons-anies-usai-dilaporkan-ke-bawaslu-yang-melaporkan-jadi-populer,Respons Anies Usai Dilaporkan ke Bawaslu: Yang Melaporkan Jadi Populer,-1
anies baswedan,detikcom,12/21/2023 17:25,https://www.detik.com/bali/nusra/d-7102045/kampanye-anies-disebut-tak-dapat-izin-pj-gubernur-ntb-bawaslu-bilang-begini,"Kampanye Anies Disebut Tak Dapat Izin Pj Gubernur NTB, Bawaslu Bilang Begini",-1
anies baswedan,detikcom,12/21/2023 16:48,https://news.detik.com/pemilu/d-7101938/anies-akan-kaji-ulang-uu-cipta-kerja-jika-jadi-presiden,Anies Akan Kaji Ulang UU Cipta Kerja Jika Jadi Presiden,0
anies baswedan,detikcom,12/21/2023 16:14,https://news.detik.com/pemilu/d-7101853/anies-dilaporkan-ke-bawaslu-gegara-sindir-paslon-lain-jadi-bahan-candaan,Anies Dilaporkan ke Bawaslu Gegara Sindir Paslon Lain Jadi Bahan Candaan,-1
anies baswedan,detikcom,12/21/2023 15:59,https://news.detik.com/pemilu/d-7101822/anies-ulas-balik-sulitnya-penutupan-alexis-singgung-orang-dalam,"Anies Ulas Balik Sulitnya Penutupan Alexis, Singgung Orang Dalam",0
anies baswedan,detikcom,12/21/2023 15:31,https://news.detik.com/pemilu/d-7101754/jawab-tantangan-anies-relawan-targetkan-menang-70-persen-di-banten,"Jawab Tantangan Anies, Relawan Targetkan Menang 70 Persen di Banten",1
anies baswedan,detikcom,12/21/2023 14:48,https://www.detik.com/bali/berita/d-7101626/tim-kampanye-amin-desak-pkb-panggil-caleg-pengedar-rokok-gambar-anies-cak-imin,Tim Kampanye AMIN Desak PKB Panggil Caleg Pengedar Rokok Gambar Anies-Cak Imin,-1
anies baswedan,detikcom,12/21/2023 13:29,https://news.detik.com/pemilu/d-7101483/anies-cerita-dukung-bima-arya-hingga-ridwan-kamil-jadi-wali-kota,Anies Cerita Dukung Bima Arya hingga Ridwan Kamil Jadi Wali Kota,0
anies baswedan,detikcom,12/21/2023 12:17,https://news.detik.com/pemilu/d-7101318/anies-pemimpin-bukan-dibutuhkan-kesantunannya-tapi-stabilitasnya,"Anies: Pemimpin Bukan Dibutuhkan Kesantunannya, tapi Stabilitasnya",1
anies baswedan,detikcom,12/21/2023 11:00,https://finance.detik.com/moneter/d-7101128/janji-cak-imin-beri-modal-rp-10-juta-tanpa-bunga-begini-skemanya,"Janji Cak Imin Beri Modal Rp 10 Juta Tanpa Bunga, Begini Skemanya",1
anies baswedan,detikcom,12/21/2023 8:40,https://news.detik.com/pemilu/d-7100910/pks-balas-golkar-soal-jk-dukung-amin-jangan-ajari-ikan-berenang,PKS Balas Golkar soal JK Dukung AMIN: Jangan Ajari Ikan Berenang,0
anies baswedan,detikcom,12/21/2023 8:04,https://news.detik.com/detiktv/d-7100867/klarifikasi-abah-kirun-soal-isu-disogok-gus-miftah-agar-tak-dukung-amin,Klarifikasi Abah Kirun soal Isu Disogok Gus Miftah agar Tak Dukung AMIN,0
anies baswedan,detikcom,12/21/2023 8:02,https://news.detik.com/pemilu/d-7100866/tentang-dukungan-jk-ke-anies-cak-imin-yang-resmi-diumumkan,Tentang Dukungan JK ke Anies-Cak Imin yang Resmi Diumumkan,1
anies baswedan,detikcom,12/21/2023 7:20,https://news.detik.com/pemilu/d-7100837/dukungan-jk-ke-anies-di-2024-dinilai-karena-punya-hubungan-spesial,Dukungan JK ke Anies di 2024 Dinilai karena Punya Hubungan Spesial,1
anies baswedan,detikcom,12/21/2023 6:42,https://news.detik.com/pemilu/d-7100821/timnas-amin-respons-andi-arief-soal-cari-kesalahan-02-maklum-cemas,Timnas AMIN Respons Andi Arief soal Cari Kesalahan 02: Maklum Cemas,0
anies baswedan,detikcom,12/21/2023 0:22,https://news.detik.com/pemilu/d-7100758/punya-dana-kampanye-paling-sedikit-anies-sebut-hasil-iuran,"Punya Dana Kampanye Paling Sedikit, Anies Sebut Hasil Iuran",0
anies baswedan,detikcom,12/21/2023 0:21,https://news.detik.com/pemilu/d-7100757/ditanya-lanjutkan-ikn-atau-tidak-anies-keinginan-atau-kebutuhan,"Ditanya Lanjutkan IKN atau Tidak, Anies: Keinginan atau Kebutuhan?",0
anies baswedan,detikcom,12/20/2023 23:58,https://www.detik.com/sumut/berita/d-7099886/pengakuan-anies-yang-sering-dihalangi-berkampanye-singgung-netralitas-asn,"Pengakuan Anies yang Sering Dihalangi Berkampanye, Singgung Netralitas ASN",0
anies baswedan,detikcom,12/20/2023 23:56,https://news.detik.com/pemilu/d-7100752/merasa-terhormat-dapat-dukungan-jk-anies-rencanakan-pertemuan,"Merasa Terhormat Dapat Dukungan JK, Anies Rencanakan Pertemuan",1
anies baswedan,detikcom,12/20/2023 23:39,https://news.detik.com/pemilu/d-7100748/anies-banyak-kepala-daerah-dalam-posisi-tidak-mau-repot,Anies: Banyak Kepala Daerah dalam Posisi Tidak Mau Repot,0
anies baswedan,detikcom,12/20/2023 21:29,https://news.detik.com/detiktv/d-7100635/tkn-soal-jk-dukung-amin-tak-banyak-berpengaruh,TKN soal JK Dukung AMIN: Tak Banyak Berpengaruh,0
anies baswedan,detikcom,12/20/2023 21:28,https://news.detik.com/pemilu/d-7100634/ganjar-soal-jk-dukung-anies-cak-imin-sebelum-saya-diumumkan-sudah-tahu,"Ganjar soal JK Dukung Anies-Cak Imin: Sebelum Saya Diumumkan, Sudah Tahu",1
anies baswedan,detikcom,12/20/2023 21:21,https://news.detik.com/pemilu/d-7100623/anies-hadiri-kick-off-safari-natal-amin-di-kelapa-gading-jakut,Anies Hadiri Kick-off 'Safari Natal AMIN' di Kelapa Gading Jakut,0
anies baswedan,detikcom,12/20/2023 18:45,https://news.detik.com/detiktv/d-7100373/gus-miftah-bantah-tudingan-nyogok-pesantren-agar-tak-dukung-amin,Gus Miftah Bantah Tudingan Nyogok Pesantren Agar Tak Dukung AMIN,0
anies baswedan,detikcom,12/20/2023 17:33,https://www.detik.com/bali/nusra/d-7100219/anies-pede-geser-dominasi-prabowo-di-ntb-tkd-harus-berbasis-data,"Anies Pede Geser Dominasi Prabowo di NTB, TKD: Harus Berbasis Data",1
